user_id,age,gender,channel,vip_grade,total_spent,order_count,recency,churn
u_00561,34,M,MOBILE,0,510906,9,0,0
u_00562,31,F,MOBILE,1,849550,9,12,0
u_00563,45,F,APP,0,262388,4,31,0
u_00564,26,M,MOBILE,1,373376,6,24,0
u_00565,24,F,WEB,1,918512,9,194,1
u_00566,47,M,REFERRAL,1,511928,4,10,0
u_00567,40,F,WEB,0,2662,0,85,1
u_00568,23,F,WEB,5,1381251,14,4,0
u_00569,26,F,WEB,2,587970,6,1,0
u_00570,50,F,MOBILE,0,632992,6,0,0
u_00571,58,F,MOBILE,3,507360,15,7,0
u_00572,27,F,MOBILE,0,2335,0,151,1
u_00573,33,M,AD,3,813664,14,47,0
u_00574,27,M,WEB,0,361088,4,112,0
u_00575,32,F,REFERRAL,0,189920,3,21,0
u_00576,48,F,APP,1,339186,9,53,0
u_00577,50,M,MOBILE,0,482950,5,0,0
u_00578,51,M,MOBILE,1,518215,5,8,0
u_00579,34,F,MOBILE,2,1202418,12,0,0
u_00580,46,F,AD,1,1301174,15,8,0
u_00581,37,M,REFERRAL,2,1302787,13,25,0
u_00582,47,M,MOBILE,2,205049,4,27,0
u_00583,50,F,MOBILE,1,543885,19,25,0
u_00584,36,F,MOBILE,0,90000,6,88,0
u_00585,54,M,REFERRAL,0,781194,7,36,1
u_00586,40,F,MOBILE,3,714307,13,10,0
u_00587,51,F,MOBILE,1,1476824,18,0,0
u_00588,44,F,APP,3,710667,12,2,0
u_00589,28,F,WEB,0,80570,1,0,0
u_00590,24,F,MOBILE,4,866788,13,0,0
u_00591,39,M,WEB,3,715578,10,70,0
u_00592,61,F,WEB,0,399349,4,39,0
u_00593,29,M,WEB,5,1753830,17,0,0
u_00594,34,M,AD,1,388584,5,29,0
u_00595,32,M,AD,5,1643403,15,0,0
u_00596,33,F,WEB,0,588635,6,75,0
u_00597,28,M,MOBILE,3,1138169,19,0,0
u_00598,47,M,REFERRAL,0,860814,8,33,0
u_00599,26,M,APP,0,3879,0,25,1
u_00600,39,M,REFERRAL,1,1196263,14,43,0
u_00601,26,F,APP,2,934117,12,23,0
u_00602,34,F,MOBILE,4,1223331,24,100,0
u_00603,20,M,MOBILE,0,157140,4,22,1
u_00604,44,M,WEB,0,127790,2,30,0
u_00605,63,M,MOBILE,0,179203,4,40,0
u_00606,40,F,MOBILE,0,366946,9,228,1
u_00607,20,F,WEB,1,84554,2,0,1
u_00608,51,F,REFERRAL,0,195000,13,20,0
u_00609,49,F,REFERRAL,0,520208,6,28,0
u_00610,28,M,REFERRAL,0,185944,3,46,0
u_00611,57,M,MOBILE,5,1384815,18,20,0
u_00612,29,M,MOBILE,0,216301,3,110,1
u_00613,34,M,WEB,0,379543,4,25,0
u_00614,32,F,WEB,2,959952,18,0,0
u_00615,28,M,MOBILE,1,428849,9,0,0
u_00616,33,M,APP,0,82447,1,14,1
u_00617,31,F,MOBILE,1,420389,10,0,0
u_00618,33,M,MOBILE,2,1047191,16,0,0
u_00619,46,M,REFERRAL,0,468510,7,12,0
u_00620,24,M,WEB,5,1330537,17,0,0
u_00621,41,F,MOBILE,1,555596,8,106,1
u_00622,52,F,WEB,0,498135,8,76,1
u_00623,40,F,MOBILE,3,2604968,34,0,0
u_00624,35,M,MOBILE,1,517345,12,26,0
u_00625,23,M,APP,0,76865,1,22,1
u_00626,49,F,APP,0,727747,11,89,0
u_00627,36,M,MOBILE,0,725380,11,0,0
u_00628,30,M,WEB,0,213947,2,35,0
u_00629,46,F,MOBILE,3,309186,10,51,1
u_00630,41,M,APP,3,583770,18,0,0
u_00631,43,M,REFERRAL,0,319073,5,16,1
u_00632,37,M,APP,0,192732,3,0,1
u_00633,42,M,MOBILE,3,597480,15,40,0
u_00634,45,M,MOBILE,1,940074,10,74,0
u_00635,35,F,AD,0,457516,4,17,0
u_00636,35,F,MOBILE,1,902422,10,178,0
u_00637,20,M,MOBILE,4,1926151,20,49,0
u_00638,31,F,AD,0,35533,1,55,1
u_00639,52,M,WEB,0,538779,10,3,0
u_00640,27,M,APP,1,430126,7,150,1
u_00641,31,M,APP,1,838851,12,118,0
u_00642,44,M,APP,5,658592,20,124,0
u_00643,41,F,WEB,3,837608,10,57,0
u_00644,25,F,WEB,2,633827,10,15,0
u_00645,28,F,WEB,1,2361341,21,0,0
u_00646,50,F,REFERRAL,0,171677,3,20,0
u_00647,49,M,MOBILE,4,1017515,13,0,0
u_00648,20,F,WEB,0,71771,3,92,1
u_00649,64,F,REFERRAL,0,403280,8,14,1
u_00650,20,F,REFERRAL,2,592867,13,4,0
u_00651,37,M,WEB,0,176043,2,6,0
u_00652,51,M,AD,1,348341,4,34,0
u_00653,32,F,MOBILE,0,945249,11,31,1
u_00654,33,F,MOBILE,0,510812,9,20,0
u_00655,35,F,WEB,0,761000,9,7,0
u_00656,41,F,WEB,1,2420164,23,15,0
u_00657,20,F,APP,3,1165921,10,25,0
u_00658,47,F,WEB,0,915,0,27,0
u_00659,48,F,MOBILE,1,1161844,10,22,0
u_00660,23,M,WEB,0,843400,8,31,1
u_00661,33,M,WEB,1,412750,5,0,1
u_00662,52,F,MOBILE,3,794393,9,0,0
u_00663,37,F,WEB,0,583838,8,154,1
u_00664,24,M,AD,2,457760,10,0,0
u_00665,37,M,REFERRAL,0,1716859,16,71,0
u_00666,59,M,AD,2,543440,7,109,1
u_00667,35,F,MOBILE,0,150000,10,0,0
u_00668,38,M,WEB,2,253191,4,8,0
u_00669,31,M,APP,2,644965,9,50,0
u_00670,37,M,APP,3,1052271,14,0,0
u_00671,39,F,APP,4,1213242,18,0,0
u_00672,37,F,WEB,0,53717,1,18,0
u_00673,56,F,MOBILE,0,588676,5,0,1
u_00674,30,M,MOBILE,0,363760,8,82,0
u_00675,20,M,MOBILE,1,326067,7,86,1
u_00676,32,F,MOBILE,3,675150,8,0,0
u_00677,50,F,APP,0,610367,9,58,0
u_00678,24,F,WEB,0,98101,1,71,0
u_00679,56,M,MOBILE,0,434712,6,68,0
u_00680,44,M,WEB,2,1573079,13,0,0
u_00681,47,M,APP,0,518689,5,20,0
u_00682,22,M,WEB,1,1029641,12,47,0
u_00683,34,M,MOBILE,0,453755,5,43,1
u_00684,44,M,WEB,0,685118,7,97,1
u_00685,43,M,AD,0,74057,1,59,0
u_00686,43,F,WEB,0,331123,6,36,0
u_00687,42,M,AD,0,722998,7,41,0
u_00688,37,M,REFERRAL,1,136836,3,55,0
u_00689,20,M,WEB,3,1470237,13,3,0
u_00690,42,M,MOBILE,1,169817,4,33,0
u_00691,20,M,WEB,0,506063,5,60,1
u_00692,22,F,APP,2,608217,12,16,0
u_00693,22,M,APP,0,137657,1,27,0
u_00694,39,F,REFERRAL,0,273460,6,22,1
u_00695,53,M,WEB,2,727080,25,60,0
u_00696,21,M,REFERRAL,1,1021696,11,0,0
u_00697,20,M,MOBILE,0,469596,4,0,0
u_00698,41,F,MOBILE,1,972287,14,88,0
u_00699,55,M,WEB,0,3575,0,71,0
u_00700,34,M,WEB,1,1180296,17,11,0
u_00701,29,M,MOBILE,4,1645906,14,0,0
u_00702,20,F,APP,1,330266,10,120,1
u_00703,52,M,MOBILE,0,143980,2,50,0
u_00704,30,M,REFERRAL,0,859738,14,7,0
u_00705,39,M,MOBILE,0,832008,12,0,0
u_00706,51,M,WEB,0,125214,7,80,0
u_00707,34,M,REFERRAL,4,2126112,28,0,0
u_00708,37,M,APP,1,665381,5,29,0
u_00709,33,M,MOBILE,4,2156865,15,23,0
u_00710,34,M,MOBILE,1,513877,9,0,0
u_00711,42,M,APP,0,585869,7,133,1
u_00712,41,F,MOBILE,1,432496,4,13,0
u_00713,50,M,REFERRAL,5,1286325,19,0,0
u_00714,42,M,WEB,1,569474,5,2,0
u_00715,32,M,WEB,0,153688,2,35,1
u_00716,30,M,MOBILE,4,2368546,21,48,0
u_00717,35,F,WEB,0,571948,7,64,0
u_00718,47,M,MOBILE,4,745057,12,0,0
u_00719,43,F,WEB,1,512515,5,8,0
u_00720,22,M,WEB,1,195232,7,50,1
u_00721,41,M,MOBILE,0,368950,3,36,0
u_00722,21,F,APP,2,220058,3,218,1
u_00723,54,F,WEB,4,746870,13,84,0
u_00724,47,F,MOBILE,0,3274,0,36,1
u_00725,29,M,WEB,4,631470,10,0,0
u_00726,20,M,WEB,0,391732,10,0,0
u_00727,46,F,WEB,1,750112,11,41,0
u_00728,45,F,REFERRAL,0,843982,11,2,0
u_00729,50,M,WEB,2,250064,8,27,0
u_00730,46,M,MOBILE,5,1098746,14,0,0
u_00731,29,M,REFERRAL,0,167725,2,0,1
u_00732,32,F,APP,2,1345358,12,66,0
u_00733,35,F,APP,0,997419,11,38,0
u_00734,37,F,WEB,1,736823,11,20,0
u_00735,30,F,MOBILE,0,59883,1,0,0
u_00736,40,M,MOBILE,0,2254,0,271,1
u_00737,36,M,MOBILE,1,775257,7,0,0
u_00738,53,F,REFERRAL,2,423566,5,81,0
u_00739,46,M,WEB,0,102210,1,0,0
u_00740,42,F,WEB,0,678051,9,4,0
u_00741,42,F,WEB,0,364383,4,46,0
u_00742,33,M,MOBILE,0,1670,0,7,0
u_00743,38,M,WEB,0,70247,1,99,0
u_00744,35,F,REFERRAL,0,840070,7,17,0
u_00745,20,M,REFERRAL,0,253025,5,0,0
u_00746,26,M,WEB,1,243685,3,0,0
u_00747,41,M,REFERRAL,0,579816,6,21,0
u_00748,53,M,APP,3,1080926,16,5,0
u_00749,42,F,APP,0,232245,4,17,0
u_00750,40,M,MOBILE,1,612615,10,9,0
u_00751,55,F,WEB,0,242715,4,45,0
u_00752,34,M,WEB,1,265803,7,19,0
u_00753,49,F,WEB,0,95235,1,38,1
u_00754,54,F,WEB,0,1181568,13,56,0
u_00755,38,F,REFERRAL,0,180601,4,23,0
u_00756,36,M,WEB,2,371828,6,91,0
u_00757,22,M,APP,0,43527,1,5,1
u_00758,43,F,MOBILE,0,95429,1,53,1
u_00759,28,F,AD,3,1243480,16,3,0
u_00760,20,F,MOBILE,1,900576,10,0,0
u_00761,20,M,WEB,0,1174994,11,58,0
u_00762,50,F,WEB,3,330120,10,33,0
u_00763,45,F,WEB,0,689686,12,55,0
u_00764,32,F,APP,0,74591,1,74,0
u_00765,28,M,MOBILE,1,1335834,13,32,0
u_00766,51,F,MOBILE,5,818930,15,25,0
u_00767,34,F,APP,4,2005575,19,0,0
u_00768,20,M,REFERRAL,0,601024,7,14,0
u_00769,34,F,APP,2,548238,9,0,0
u_00770,45,F,WEB,3,1447131,13,18,0
u_00771,34,F,MOBILE,0,1121124,12,63,0
u_00772,53,F,MOBILE,0,347200,8,67,0
u_00773,47,F,REFERRAL,0,74948,2,61,0
u_00774,48,F,MOBILE,1,196873,4,0,0
u_00775,20,F,AD,0,272394,6,36,1
u_00776,24,M,WEB,0,136158,2,31,1
u_00777,38,F,APP,0,118812,2,27,0
u_00778,26,F,REFERRAL,0,582528,6,8,0
u_00779,42,M,MOBILE,0,181963,2,32,0
u_00780,49,F,WEB,2,364294,4,81,0
u_00781,26,F,MOBILE,2,461234,6,9,0
u_00782,32,F,REFERRAL,0,56019,1,34,1
u_00783,34,F,APP,0,424603,5,36,1
u_00784,34,F,AD,0,231714,2,0,1
u_00785,39,M,MOBILE,0,613415,5,0,0
u_00786,44,M,APP,1,274231,5,62,0
u_00787,33,F,APP,4,925215,12,174,0
u_00788,41,M,AD,4,1150682,12,57,0
u_00789,20,M,MOBILE,1,206331,2,23,0
u_00790,52,M,APP,0,1340,0,2,0
u_00791,22,F,MOBILE,0,883131,12,25,1
u_00792,47,M,WEB,0,320627,4,1,0
u_00793,33,M,REFERRAL,3,1460285,15,103,1
u_00794,47,M,MOBILE,0,1963567,15,126,0
u_00795,36,F,APP,1,360474,6,18,0
u_00796,21,M,MOBILE,0,214374,4,0,0
u_00797,20,M,REFERRAL,0,366645,4,28,1
u_00798,29,M,APP,0,164178,3,43,0
u_00799,57,M,WEB,0,67535,1,43,1
u_00800,20,M,WEB,2,744781,10,36,0
u_00801,38,M,AD,0,312504,8,0,0
u_00802,43,M,WEB,1,746713,9,113,0
u_00803,44,F,MOBILE,0,114978,3,90,1
u_00804,44,M,APP,1,554339,6,13,0
u_00805,48,M,MOBILE,3,943256,9,0,0
u_00806,41,M,AD,1,518022,6,12,1
u_00807,57,M,WEB,1,200013,3,0,0
u_00808,35,F,REFERRAL,4,945363,13,0,0
u_00809,37,M,MOBILE,3,1304221,15,0,0
u_00810,28,M,AD,0,105088,1,51,0
u_00811,50,M,APP,0,344286,5,15,0
u_00812,37,F,MOBILE,0,1258916,17,0,0
u_00813,39,F,AD,0,890042,8,18,0
u_00814,27,M,MOBILE,0,1025289,14,6,0
u_00815,48,F,WEB,0,456461,9,43,0
u_00816,24,M,MOBILE,0,190926,3,12,1
u_00817,35,M,MOBILE,2,721809,12,0,0
u_00818,24,F,MOBILE,4,1068558,14,0,0
u_00819,34,M,WEB,2,426328,5,0,0
u_00820,38,F,WEB,1,610210,6,25,1
u_00821,35,M,WEB,2,629017,14,21,0
u_00822,45,M,WEB,1,175743,3,54,0
u_00823,25,F,MOBILE,0,2075035,20,0,0
u_00824,40,M,WEB,1,684089,11,0,0
u_00825,53,F,WEB,1,631170,8,3,0
u_00826,28,F,APP,4,1546112,18,3,0
u_00827,30,F,APP,3,1391650,23,102,0
u_00828,27,F,APP,1,811115,10,69,0
u_00829,58,F,REFERRAL,3,625489,9,25,0
u_00830,26,F,MOBILE,0,103571,2,52,0
u_00831,28,F,APP,1,445463,8,71,0
u_00832,61,M,WEB,0,1064838,12,32,0
u_00833,60,M,AD,0,3378,0,31,1
u_00834,39,F,REFERRAL,1,384074,11,0,0
u_00835,20,M,APP,1,247286,5,34,1
u_00836,26,F,APP,2,1181054,23,0,0
u_00837,33,M,REFERRAL,2,555280,7,32,1
u_00838,28,M,REFERRAL,0,727792,7,22,0
u_00839,31,M,REFERRAL,1,774329,13,0,0
u_00840,38,M,REFERRAL,1,426541,6,18,1
u_00841,31,F,WEB,0,148881,2,177,1
u_00842,32,M,MOBILE,0,232423,2,2,0
u_00843,20,M,REFERRAL,1,1551591,18,109,0
u_00844,38,M,MOBILE,0,420635,4,46,0
u_00845,23,F,WEB,2,543801,6,13,1
u_00846,39,F,WEB,0,339872,3,20,0
u_00847,45,F,AD,0,474653,8,12,0
u_00848,20,M,WEB,1,733872,9,59,0
u_00849,34,F,APP,0,1098193,14,112,0
u_00850,26,M,MOBILE,4,817441,19,0,0
u_00851,22,M,WEB,4,1744201,17,0,0
u_00852,20,M,APP,0,183657,3,82,0
u_00853,41,M,MOBILE,0,345637,6,157,1
u_00854,35,F,WEB,4,984464,17,131,0
u_00855,28,F,APP,3,810983,11,0,0
u_00856,28,F,MOBILE,3,518118,7,59,0
u_00857,35,F,REFERRAL,1,1485380,15,87,0
u_00858,26,M,WEB,0,857,0,11,1
u_00859,44,M,MOBILE,4,672815,8,0,0
u_00860,51,F,MOBILE,1,568596,9,40,0
u_00861,37,M,APP,2,1803853,25,0,0
u_00862,37,F,MOBILE,0,1408947,15,0,0
u_00863,20,M,APP,0,551178,5,17,0
u_00864,33,M,MOBILE,4,1176544,18,0,0
u_00865,35,M,AD,5,1726212,17,33,0
u_00866,22,M,APP,1,2037874,20,0,0
u_00867,36,M,WEB,0,983113,19,33,0
u_00868,42,M,WEB,0,519802,5,87,1
u_00869,29,M,REFERRAL,0,154703,4,47,1
u_00870,41,M,APP,0,322273,4,24,0
u_00871,38,F,MOBILE,0,1189827,14,0,0
u_00872,33,M,MOBILE,0,486650,5,0,0
u_00873,20,M,APP,1,286372,4,0,0
u_00874,56,F,APP,0,1417334,13,68,0
u_00875,41,F,MOBILE,1,921084,10,4,0
u_00876,46,F,MOBILE,0,450927,5,14,0
u_00877,40,M,AD,0,106150,2,19,0
u_00878,29,F,AD,2,1300274,12,71,0
u_00879,56,F,MOBILE,0,2538,0,22,1
u_00880,33,F,WEB,0,293332,3,20,0
u_00881,36,F,MOBILE,1,955535,14,119,0
u_00882,43,F,MOBILE,0,335427,5,35,0
u_00883,20,F,MOBILE,4,988023,9,0,0
u_00884,44,F,MOBILE,1,302456,8,70,0
u_00885,36,M,MOBILE,0,154161,2,0,0
u_00886,42,M,WEB,2,506244,8,188,0
u_00887,39,F,MOBILE,3,545430,9,0,0
u_00888,38,F,WEB,2,592768,9,46,0
u_00889,46,F,REFERRAL,0,326052,6,17,0
u_00890,31,M,MOBILE,0,1320168,11,131,0
u_00891,30,M,MOBILE,0,98980,1,83,0
u_00892,26,F,MOBILE,1,170364,2,0,0
u_00893,24,M,AD,0,273415,5,88,1
u_00894,32,F,WEB,1,888975,9,16,0
u_00895,29,M,APP,2,736284,9,42,0
u_00896,42,F,WEB,0,1351681,9,18,0
u_00897,27,F,APP,1,466471,10,26,0
u_00898,21,M,MOBILE,1,2372430,18,0,0
u_00899,33,F,MOBILE,0,174870,2,287,1
u_00900,45,M,WEB,0,405329,5,104,0
u_00901,20,F,REFERRAL,1,1220629,16,0,0
u_00902,52,M,WEB,1,617137,12,65,0
u_00903,39,M,APP,1,947992,14,59,0
u_00904,20,F,MOBILE,0,74426,1,8,1
u_00905,33,M,APP,1,352567,4,16,0
u_00906,36,M,REFERRAL,5,1053383,13,0,0
u_00907,35,F,REFERRAL,4,321230,8,0,0
u_00908,20,M,REFERRAL,2,454555,10,61,0
u_00909,37,F,WEB,2,782671,10,49,0
u_00910,44,M,WEB,0,1264,0,36,1
u_00911,42,F,MOBILE,0,861474,7,7,0
u_00912,20,F,WEB,0,210932,3,0,1
u_00913,43,F,REFERRAL,4,764818,13,0,0
u_00914,37,F,WEB,0,210433,3,51,0
u_00915,51,M,MOBILE,0,453526,7,0,1
u_00916,37,F,WEB,2,612448,7,25,1
u_00917,47,F,REFERRAL,3,1296849,15,0,0
u_00918,64,M,APP,2,734017,8,25,0
u_00919,40,F,MOBILE,1,120091,2,0,0
u_00920,29,F,AD,0,546959,11,45,0
u_00921,42,M,MOBILE,4,687992,21,0,0
u_00922,43,M,APP,1,281899,5,177,1
u_00923,43,F,APP,3,1086308,9,23,0
u_00924,20,M,APP,1,707834,9,3,0
u_00925,33,M,APP,4,1726951,19,61,0
u_00926,20,M,MOBILE,2,684006,9,16,0
u_00927,35,F,MOBILE,1,515930,6,21,1
u_00928,58,M,MOBILE,1,1339159,17,56,0
u_00929,38,F,MOBILE,1,802062,8,0,0
u_00930,35,F,MOBILE,0,215639,3,19,1
u_00931,20,F,MOBILE,4,1741011,20,0,0
u_00932,23,M,WEB,3,826354,18,0,0
u_00933,20,M,MOBILE,1,1244799,10,24,0
u_00934,36,M,REFERRAL,3,556828,11,0,0
u_00935,37,M,APP,4,878363,12,77,0
u_00936,41,M,APP,1,392191,13,74,0
u_00937,20,F,REFERRAL,0,380243,4,0,1
u_00938,50,M,APP,2,1008766,11,0,0
u_00939,44,M,AD,0,261069,7,25,1
u_00940,41,F,MOBILE,1,978489,15,20,0
u_00941,46,M,AD,2,961037,11,0,0
u_00942,37,F,REFERRAL,2,749735,8,0,0
u_00943,40,M,APP,0,943220,13,37,0
u_00944,26,M,WEB,0,3902,0,37,0
u_00945,33,M,WEB,0,370790,5,7,0
u_00946,20,F,MOBILE,1,611650,6,62,0
u_00947,33,F,MOBILE,0,1593040,14,74,0
u_00948,40,F,MOBILE,0,280024,3,35,0
u_00949,48,F,WEB,0,74791,1,62,0
u_00950,30,M,MOBILE,0,254408,4,39,0
u_00951,24,M,MOBILE,1,1456100,16,43,0
u_00952,25,M,WEB,1,2407080,27,0,0
u_00953,20,M,APP,0,280657,3,46,0
u_00954,20,F,REFERRAL,2,1114401,13,26,0
u_00955,29,M,WEB,3,1004446,16,26,0
u_00956,30,M,APP,1,425697,14,0,0
u_00957,20,M,MOBILE,0,386746,5,40,0
u_00958,36,F,APP,1,2061,0,71,0
u_00959,55,F,MOBILE,1,597088,8,66,0
u_00960,44,M,APP,0,1108733,15,7,0
u_00961,21,M,MOBILE,3,985706,13,1,0
u_00962,48,M,WEB,0,497427,5,0,0
u_00963,34,F,MOBILE,2,627241,9,83,1
u_00964,37,F,APP,0,691695,8,78,1
u_00965,44,F,MOBILE,4,438402,20,7,0
u_00966,20,M,WEB,3,369708,9,0,0
u_00967,41,M,MOBILE,3,472134,7,68,0
u_00968,20,M,AD,1,473715,7,15,0
u_00969,41,M,WEB,1,249032,3,1,0
u_00970,46,M,MOBILE,2,1163689,13,17,0
u_00971,29,M,MOBILE,1,549366,8,21,0
u_00972,35,M,WEB,1,433267,4,32,0
u_00973,47,F,WEB,1,27351,1,15,1
u_00974,41,M,APP,5,934801,14,0,0
u_00975,44,M,APP,3,1011455,11,0,0
u_00976,44,M,WEB,1,678221,5,12,0
u_00977,32,F,APP,1,643108,7,51,1
u_00978,54,M,MOBILE,0,419443,7,106,1
u_00979,45,M,AD,1,964116,11,33,0
u_00980,27,M,MOBILE,0,693679,10,55,0
u_00981,36,F,MOBILE,4,1605987,22,94,0
u_00982,33,M,WEB,1,2065138,14,0,1
u_00983,26,F,WEB,0,185081,2,33,0
u_00984,28,M,APP,1,546399,7,65,0
u_00985,25,F,MOBILE,1,183814,2,8,0
u_00986,20,M,MOBILE,1,748047,9,0,0
u_00987,30,F,WEB,1,673776,6,41,0
u_00988,35,M,MOBILE,0,4903,0,56,1
u_00989,46,M,WEB,2,148701,3,102,0
u_00990,29,F,MOBILE,0,254706,3,38,1
u_00991,27,M,MOBILE,0,261431,5,168,0
u_00992,31,F,MOBILE,2,575771,9,38,1
u_00993,39,F,MOBILE,0,580207,9,72,0
u_00994,45,M,APP,0,217672,2,53,1
u_00995,26,M,APP,1,194963,4,48,0
u_00996,36,M,MOBILE,1,190026,4,31,0
u_00997,48,F,APP,1,190080,3,32,0
u_00998,20,M,WEB,3,914195,13,53,0
u_00999,38,F,APP,0,557354,5,25,1
u_01000,35,F,WEB,0,562877,12,4,0
u_01001,27,M,MOBILE,1,419856,6,12,0
u_01002,51,M,REFERRAL,0,274192,7,135,0
u_01003,53,M,REFERRAL,0,1061693,13,17,0
u_01004,35,M,WEB,3,1009222,12,34,0
u_01005,48,F,MOBILE,2,1173049,11,275,1
u_01006,44,F,REFERRAL,0,142498,3,0,1
u_01007,35,M,APP,0,345069,3,57,0
u_01008,37,M,WEB,5,2522068,26,0,0
u_01009,32,M,MOBILE,0,779981,7,96,1
u_01010,36,F,APP,3,719495,15,0,0
u_01011,22,F,WEB,2,471553,10,60,0
u_01012,41,F,AD,3,1185586,22,14,0
u_01013,56,F,WEB,0,316927,5,57,1
u_01014,38,F,MOBILE,4,848829,12,0,0
u_01015,40,F,WEB,0,2051,0,68,0
u_01016,34,M,MOBILE,2,276121,5,22,0
u_01017,25,F,REFERRAL,1,381400,6,74,1
u_01018,47,M,MOBILE,0,108468,3,0,0
u_01019,32,F,WEB,3,841779,11,130,1
u_01020,27,F,WEB,0,1388237,14,13,0
u_01021,35,F,WEB,0,175276,2,40,0
u_01022,21,F,MOBILE,1,567422,10,1,1
u_01023,39,F,MOBILE,0,302895,5,234,1
u_01024,33,M,APP,3,2691697,19,57,0
u_01025,52,M,MOBILE,3,1613301,16,0,0
u_01026,44,F,WEB,0,410220,10,219,0
u_01027,22,F,REFERRAL,0,931,0,6,1
u_01028,26,M,WEB,2,474242,7,44,0
u_01029,31,F,AD,0,432131,6,36,0
u_01030,20,M,MOBILE,0,337663,5,34,1
u_01031,20,M,WEB,2,537995,7,0,0
u_01032,49,M,REFERRAL,1,549954,7,49,1
u_01033,41,M,APP,1,393740,7,65,0
u_01034,28,M,REFERRAL,0,643835,9,80,0
u_01035,31,M,APP,0,260664,7,106,1
u_01036,27,M,MOBILE,0,749482,9,7,0
u_01037,51,M,REFERRAL,0,403467,6,17,0
u_01038,47,M,MOBILE,4,2867728,22,0,0
u_01039,25,M,AD,2,178109,6,7,0
u_01040,33,F,APP,1,1275286,14,7,0
u_01041,20,F,MOBILE,0,207465,2,0,0
u_01042,45,F,APP,2,296140,6,0,0
u_01043,25,M,WEB,0,497582,5,20,1
u_01044,64,F,REFERRAL,0,389543,4,13,0
u_01045,30,M,APP,4,790177,10,46,0
u_01046,52,F,REFERRAL,0,946122,8,0,1
u_01047,20,M,WEB,0,178567,2,190,1
u_01048,27,M,APP,2,265420,5,16,0
u_01049,37,F,WEB,0,989850,11,46,0
u_01050,60,F,MOBILE,3,1162907,17,34,0
u_01051,32,M,APP,0,557168,5,60,0
u_01052,51,M,APP,2,942304,19,0,0
u_01053,29,F,AD,0,85805,1,42,0
u_01054,31,F,WEB,2,2512060,29,7,0
u_01055,41,M,MOBILE,1,90000,6,58,0
u_01056,31,F,MOBILE,0,210093,3,26,0
u_01057,23,F,APP,2,1032807,13,0,0
u_01058,51,M,APP,1,276374,6,25,0
u_01059,49,M,WEB,0,232635,7,23,0
u_01060,48,F,MOBILE,1,78640,1,29,0
u_01061,42,F,MOBILE,1,960277,8,5,0
u_01062,26,F,MOBILE,0,33800,1,27,0
u_01063,42,F,MOBILE,0,305961,5,0,0
u_01064,25,M,WEB,3,625516,14,0,0
u_01065,49,M,AD,0,469216,6,8,0
u_01066,26,F,WEB,4,833781,11,0,0
u_01067,41,F,MOBILE,0,447069,6,0,0
u_01068,29,F,MOBILE,2,407472,8,69,0
u_01069,41,F,MOBILE,1,1691156,13,9,0
u_01070,34,F,APP,2,315773,7,75,0
u_01071,36,F,APP,5,344677,18,51,0
u_01072,41,F,MOBILE,0,230556,4,16,0
u_01073,55,F,MOBILE,0,498376,5,0,1
u_01074,29,M,WEB,3,1077570,12,0,0
u_01075,48,M,MOBILE,0,212681,3,81,0
u_01076,43,F,WEB,0,452122,5,63,0
u_01077,41,M,MOBILE,0,362992,4,37,0
u_01078,34,M,WEB,0,269337,3,25,1
u_01079,33,M,MOBILE,1,432109,6,2,0
u_01080,45,M,MOBILE,0,735717,7,129,1
u_01081,40,M,WEB,0,96195,2,0,1
u_01082,27,F,WEB,0,415700,9,10,0
u_01083,34,F,MOBILE,1,421744,7,75,0
u_01084,46,F,MOBILE,0,1031283,11,37,1
u_01085,50,F,MOBILE,1,579197,9,19,0
u_01086,33,M,APP,0,450416,6,59,0
u_01087,35,M,WEB,0,159742,3,60,0
u_01088,37,M,AD,0,488137,5,0,1
u_01089,38,F,WEB,0,4505,0,3,0
u_01090,20,F,AD,0,277,0,37,1
u_01091,53,M,AD,0,581345,8,9,0
u_01092,33,F,AD,0,96095,1,36,1
u_01093,20,M,WEB,0,287420,4,0,0
u_01094,37,F,WEB,5,1398120,16,24,0
u_01095,23,M,WEB,0,96784,4,68,0
u_01096,29,M,MOBILE,0,338805,4,13,1
u_01097,20,M,MOBILE,0,571990,9,16,0
u_01098,29,M,MOBILE,0,710026,9,12,0
u_01099,63,M,MOBILE,0,400137,5,0,0
u_01100,36,M,WEB,1,805434,9,2,0
u_01101,20,F,AD,1,1741904,15,0,0
u_01102,31,F,WEB,0,869,0,52,0
u_01103,45,F,WEB,1,508046,11,159,1
u_01104,31,M,AD,1,893602,8,117,0
u_01105,20,F,MOBILE,0,751769,9,26,1
u_01106,20,F,APP,0,325319,4,105,0
u_01107,31,M,WEB,2,1758810,16,46,0
u_01108,50,F,MOBILE,0,649580,10,0,0
u_01109,22,F,MOBILE,1,459480,7,77,1
u_01110,43,F,REFERRAL,0,222666,7,60,0
u_01111,44,M,WEB,2,1353701,13,131,0
u_01112,44,M,MOBILE,1,198617,4,20,0
u_01113,28,F,REFERRAL,3,1183470,11,8,0
u_01114,20,F,WEB,2,476703,7,36,0
u_01115,37,M,APP,0,156925,2,12,0
u_01116,44,F,WEB,1,1112450,12,63,0
u_01117,27,M,MOBILE,0,4979,0,0,0
u_01118,46,F,WEB,0,745198,9,58,0
u_01119,32,F,WEB,0,697526,8,17,0
